gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,num_addon_services,avg_monthly_spend,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2yr,tenure_group_2-4yr,tenure_group_4-5yr,tenure_group_5yr+
0,0,1,1,36,0,0,20.85,720.05,0,20.001388888888886,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,0,1,1,72,0,1,86.4,6058.95,5,84.15208333333334,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,0,1,19,1,1,39.65,733.35,2,38.597368421052636,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,1,0,1,25,0,0,105.95,2655.25,4,106.21,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
1,0,0,1,6,0,0,20.7,112.75,0,18.791666666666668,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,0,0,1,1,0,0,19.65,19.65,0,19.65,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,0,1,0,59,0,1,72.1,4194.85,3,71.09915254237289,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,0,1,3,0,1,79.4,205.05,1,68.35000000000001,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,1,10,0,1,75.75,777.3,0,77.72999999999999,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,0,1,13,0,1,90.5,1201.15,2,92.39615384615385,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
0,0,0,1,22,0,0,59.0,1254.7,2,57.03181818181818,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,0,1,1,72,0,1,108.95,7875.0,5,109.375,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
1,0,0,1,66,1,1,62.5,4136.4,6,62.672727272727265,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,1,1,5,0,1,94.45,498.1,3,99.62,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,1,0,72,0,1,114.05,8289.2,6,115.1277777777778,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
0,0,1,0,7,0,0,48.7,340.25,1,48.607142857142854,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,1,1,67,0,0,102.9,6989.7,4,104.32388059701492,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0,0,1,1,0,0,69.7,69.7,0,69.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,44,1,1,49.05,2265.0,3,51.47727272727273,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False
0,0,1,1,72,0,0,19.7,1421.9,0,19.748611111111114,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True
1,1,1,0,57,0,1,95.3,5567.45,4,97.67456140350878,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
1,0,1,0,5,0,0,44.8,220.45,0,44.089999999999996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,1,4,0,0,20.15,91.4,0,22.85,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1,0,0,1,65,0,1,105.05,6744.25,4,103.75769230769231,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True
0,1,0,1,19,0,1,95.9,1777.9,3,93.57368421052632,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
0,0,1,0,7,0,0,44.75,333.65,0,47.66428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,1,48,0,0,19.85,916.0,0,19.083333333333332,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False
1,0,1,1,19,0,1,73.2,1441.1,1,75.84736842105262,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,1,0,0,1,0,1,50.15,50.15,1,50.15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0,19,0,0,50.1,910.45,0,47.91842105263158,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,0,0,1,51,0,1,99.0,5038.15,4,98.78725490196078,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1,0,0,1,12,0,1,89.75,1052.4,2,87.7,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,0,1,41,0,0,20.15,802.35,0,19.569512195121952,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False
1,0,1,1,53,0,1,93.45,4872.2,3,91.92830188679245,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False
1,0,0,1,1,0,1,44.9,44.9,0,44.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,1,14,0,1,75.1,1013.35,0,72.38214285714285,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,1,1,1,70,0,1,88.55,6306.5,6,90.09285714285714,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
0,0,0,0,31,0,1,79.45,2587.7,4,83.47419354838709,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False
0,0,0,1,68,0,1,117.2,8035.95,6,118.17573529411764,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True
0,0,1,0,49,0,0,84.5,4254.85,1,86.83367346938776,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0,46,0,1,19.95,927.1,0,20.15434782608696,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False
1,0,1,1,21,0,0,79.2,1742.45,2,82.97380952380952,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
1,1,1,1,72,0,0,78.45,5682.25,5,78.92013888888889,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0,1,0,1,45,0,1,93.9,4200.25,2,93.33888888888889,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,1,1,1,68,0,1,105.3,7299.65,4,107.34779411764706,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1,0,1,1,70,0,0,65.3,4759.75,3,67.99642857142857,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,0,1,23,0,1,99.95,2292.75,4,99.68478260869566,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False
1,0,0,0,4,0,1,87.1,341.45,2,85.3625,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,0,1,1,0,1,70.2,70.2,0,70.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,37,0,1,95.25,3314.15,2,89.57162162162163,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
1,0,0,1,37,0,1,101.9,3545.35,4,95.82027027027027,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,0,0,1,72,0,0,88.55,6362.35,6,88.36597222222223,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
0,0,0,1,44,1,1,54.0,2440.25,4,55.46022727272727,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False
0,0,0,0,30,0,0,64.5,1929.95,3,64.33166666666666,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
0,0,1,0,54,0,1,105.2,5637.85,4,104.40462962962964,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False
0,0,0,1,4,0,1,70.2,237.95,0,59.4875,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0,5,0,1,80.15,385.0,1,77.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,1,35,0,1,20.2,684.4,0,19.554285714285715,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False
0,0,1,1,52,0,0,61.35,3169.55,2,60.95288461538462,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,72,0,1,109.9,7624.2,6,105.89166666666667,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,1,1,50,0,1,109.65,5405.8,5,108.116,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0,0,1,16,0,0,19.35,295.55,0,18.471875,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,0,1,35,0,1,95.45,3474.05,2,99.25857142857143,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0,0,0,1,71,0,1,86.4,6172.0,2,86.92957746478874,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,1,1,59,0,1,110.15,6448.05,5,109.28898305084746,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False
1,1,1,1,70,0,1,104.45,7349.35,4,104.99071428571429,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,0,1,1,0,1,74.3,74.3,1,74.3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,1,1,55,0,0,51.65,2838.55,0,51.61000000000001,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,70,0,1,114.2,7723.9,6,110.34142857142857,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,0,1,7,0,0,69.15,488.65,0,69.80714285714285,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,1,50,0,1,100.65,5189.75,3,103.795,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False
1,0,1,0,64,0,0,20.2,1277.75,0,19.96484375,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True
0,1,0,1,8,0,1,69.95,562.7,0,70.3375,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,1,61,0,1,82.15,4904.85,1,80.40737704918034,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,0,0,1,0,1,69.65,69.65,0,69.65,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,0,23,0,1,49.45,1119.35,1,48.667391304347824,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
1,0,1,0,11,0,1,66.35,740.8,2,67.34545454545454,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0,1,1,0,24,0,1,79.85,1857.75,1,77.40625,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,0,1,0,33,0,0,20.6,690.25,0,20.916666666666668,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
1,1,1,1,53,0,0,25.1,1275.6,0,24.067924528301884,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False
0,0,1,0,23,0,0,20.9,454.0,0,19.73913043478261,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False
1,0,0,1,14,0,1,86.3,1180.95,2,84.35357142857143,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,0,1,1,70,0,0,84.6,5706.2,3,81.51714285714286,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,1,22,0,1,79.2,1742.75,4,79.2159090909091,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
0,0,0,1,15,0,0,19.75,311.6,0,20.773333333333333,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
1,0,1,1,65,0,1,107.65,7082.85,5,108.96692307692308,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,1,1,72,0,1,85.45,6227.5,5,86.49305555555556,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
1,0,1,1,63,0,1,107.5,6873.75,4,109.10714285714286,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True
1,1,0,1,5,0,1,69.05,318.5,0,63.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,1,35,0,1,113.2,3914.05,6,111.83,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0,1,1,11,0,1,74.95,825.7,0,75.06363636363636,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,0,1,5,1,0,45.7,198.0,2,39.6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
1,0,0,1,31,0,0,79.2,2497.2,5,80.55483870967741,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0,0,1,1,0,0,51.25,51.25,1,51.25,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,0,32,0,0,73.6,2316.85,5,72.4015625,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
0,0,0,1,11,0,1,61.25,729.95,2,66.35909090909091,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
1,1,0,1,49,0,1,90.85,4515.85,2,92.16020408163266,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,1,1,67,0,1,88.4,5798.3,2,86.54179104477612,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1,0,1,0,70,0,0,93.9,6579.05,4,93.98642857142858,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,1,1,0,1,19.6,19.6,0,19.6,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,1,1,1,9,0,1,21.25,204.55,0,22.727777777777778,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,0,0,1,21,0,0,20.5,402.85,0,19.183333333333334,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1,0,0,0,28,0,0,20.25,535.35,0,19.119642857142857,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
0,0,1,0,67,0,1,105.4,6989.45,4,104.32014925373134,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True
0,0,0,1,15,0,1,87.75,1242.2,2,82.81333333333333,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,0,1,0,5,0,1,83.6,404.2,2,80.84,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0,0,1,25,0,1,78.35,1837.9,5,73.516,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0,0,1,4,0,0,20.45,82.85,0,20.7125,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,0,0,1,7,0,1,70.75,450.8,3,64.4,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
1,0,0,1,1,0,0,45.8,45.8,0,45.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,58,0,1,19.85,1158.85,0,19.980172413793102,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
1,0,0,1,18,0,1,69.8,1221.65,0,67.86944444444445,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,1,1,1,60,0,0,89.45,5294.6,2,88.24333333333334,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,1,1,14,0,0,20.4,292.4,0,20.885714285714283,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False
1,0,0,1,42,0,1,49.55,2077.95,1,49.474999999999994,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,1,1,1,0,35.9,35.9,1,35.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0,1,0,64,1,0,49.85,3210.35,4,50.16171875,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
1,0,0,1,53,0,0,105.55,5682.25,4,107.2122641509434,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,1,0,1,1,0,1,69.6,69.6,0,69.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,45,0,1,105.15,4730.9,4,105.1311111111111,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0,1,1,1,30,0,1,105.7,3181.8,5,106.06,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0,0,1,17,0,0,70.5,1165.6,0,68.56470588235294,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0,1,31,0,1,73.9,2217.15,0,71.5209677419355,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,1,39,0,1,73.15,2730.85,0,70.02179487179487,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0,1,0,59,0,1,96.65,5580.8,3,94.58983050847458,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,0,1,10,0,1,94.85,953.45,3,95.345,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,0,1,3,0,1,80.35,253.8,1,84.60000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,1,0,1,43,0,1,90.25,3838.75,2,89.27325581395348,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0,0,1,3,0,0,84.3,235.05,2,78.35000000000001,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,1,0,21,0,0,104.4,2157.95,4,102.7595238095238,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
0,1,1,1,33,1,1,50.0,1750.85,4,53.056060606060605,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0,1,1,9,1,0,24.1,259.8,0,28.866666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0,1,2,0,0,60.85,111.4,2,55.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,0,1,7,1,1,35.5,249.55,2,35.65,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
1,0,1,0,5,1,0,25.05,125.5,0,25.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0,2,0,0,69.95,143.9,0,71.95,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,1,17,0,1,70.8,1207.0,0,71.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,1,0,1,60,0,1,101.4,6176.6,3,102.94333333333334,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False
1,0,0,0,44,0,0,19.9,868.1,0,19.729545454545455,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False
0,0,0,1,72,0,0,86.05,6309.65,5,87.63402777777777,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
0,0,1,1,69,0,1,92.45,6460.55,3,93.63115942028986,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
0,0,0,1,2,0,0,44.65,74.9,0,37.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,1,1,0,1,84.6,84.6,1,84.6,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1,57,0,0,107.95,5969.85,4,104.73421052631579,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,1,19,0,0,58.2,1045.25,2,55.01315789473684,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
1,0,1,0,41,0,1,94.3,3893.6,3,94.96585365853659,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0,67,0,1,111.2,7530.8,5,112.4,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0,1,1,5,0,1,88.9,454.15,3,90.83,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,1,1,1,15,0,1,83.05,1258.3,2,83.88666666666667,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
1,0,0,1,71,0,1,118.65,8477.6,6,119.40281690140846,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,1,1,3,0,1,20.55,51.15,0,17.05,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,0,1,0,71,0,0,24.7,1810.55,0,25.500704225352113,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
1,1,1,1,70,0,1,92.2,6474.45,6,92.49214285714285,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,0,1,4,1,0,42.4,146.4,3,36.6,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,0,1,5,0,1,85.55,408.5,2,81.7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0,1,1,61,0,0,20.25,1278.8,0,20.963934426229507,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True
0,0,0,0,3,0,1,26.4,121.25,0,40.416666666666664,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1,0,1,0,3,0,0,44.3,134.5,0,44.833333333333336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,0,34,0,0,87.45,2874.15,2,84.53382352941176,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0,1,1,71,0,1,105.7,7472.15,4,105.24154929577465,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True
1,0,1,0,23,0,1,91.1,2198.3,6,95.57826086956523,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False
1,0,0,1,36,0,0,19.55,620.75,0,17.243055555555557,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,0,1,1,15,0,1,68.6,1108.6,0,73.90666666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,1,11,0,1,55.05,608.15,1,55.28636363636363,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,0,1,15,0,1,75.3,1147.45,1,76.49666666666667,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1,0,0,1,62,1,1,43.6,2748.7,3,44.33387096774193,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
0,0,0,1,7,0,0,95.0,655.5,2,93.64285714285714,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
